,,timestamp,duration,number_of_trees,training_rmse,training_mae,training_deviance
0,,2019-04-19 01:33:15,27.057 sec,0.0,,,
1,,2019-04-19 01:33:15,27.193 sec,1.0,27.083204075139783,14.072663868963954,733.4999429756681
2,,2019-04-19 01:33:15,27.289 sec,2.0,25.637916109949984,12.978151668302012,657.302742460833
3,,2019-04-19 01:33:15,27.405 sec,3.0,23.930834562842648,12.144988954318457,572.6848428741442
4,,2019-04-19 01:33:15,27.519 sec,4.0,22.4683497973782,11.540554578508877,504.8267426173449
5,,2019-04-19 01:33:15,27.629 sec,5.0,20.246312783885998,10.404834688857129,409.91318134294556
6,,2019-04-19 01:33:15,27.735 sec,6.0,18.56400416690484,9.716706284540637,344.62225070886024
7,,2019-04-19 01:33:16,27.844 sec,7.0,17.24604846125766,9.159692849040663,297.42618752804776
8,,2019-04-19 01:33:16,27.957 sec,8.0,16.765749730732267,8.814856136997797,281.0903640335491
9,,2019-04-19 01:33:16,28.053 sec,9.0,15.768687416249865,8.361661031863042,248.65150283139684
10,,2019-04-19 01:33:16,28.145 sec,10.0,15.089087720231598,8.11625932746864,227.680568228844
11,,2019-04-19 01:33:16,28.244 sec,11.0,14.594253945220183,7.977187184905075,212.99224821757488
12,,2019-04-19 01:33:16,28.331 sec,12.0,13.890243427917236,7.58411457111356,192.93886248679797
13,,2019-04-19 01:33:16,28.421 sec,13.0,13.072753998086059,7.273534268912839,170.89689709447504
14,,2019-04-19 01:33:16,28.523 sec,14.0,12.483155061789471,6.976895224444111,155.8291602966801
15,,2019-04-19 01:33:16,28.629 sec,15.0,12.056623344536664,6.77123320009022,145.36216647202644
16,,2019-04-19 01:33:16,28.743 sec,16.0,11.805254576420811,6.634473659678162,139.36403561410452
17,,2019-04-19 01:33:17,28.844 sec,17.0,11.930946042447655,6.666991277999623,142.34747346779736
18,,2019-04-19 01:33:17,28.939 sec,18.0,11.67614679517305,6.550228096567079,136.3324039824299
19,,2019-04-19 01:33:17,29.038 sec,19.0,11.496526583100168,6.4935957288676525,132.17012347592885
20,,2019-04-19 01:33:17,29.134 sec,20.0,11.429003998335697,6.44991859563194,130.62213239397335
21,,2019-04-19 01:33:17,29.225 sec,21.0,11.242681932153586,6.353035341191874,126.39789702757268
22,,2019-04-19 01:33:17,29.314 sec,22.0,11.118599181544422,6.248727142203151,123.62324775984027
23,,2019-04-19 01:33:17,29.406 sec,23.0,10.846910515277738,6.116441213363335,117.65546772644277
24,,2019-04-19 01:33:17,29.499 sec,24.0,10.567975010175275,5.978202684706339,111.6820958156891
25,,2019-04-19 01:33:17,29.596 sec,25.0,10.390591987681713,5.8773169492777475,107.96440185447543
26,,2019-04-19 01:33:17,29.690 sec,26.0,10.15787881374335,5.754976774551851,103.182501994696
27,,2019-04-19 01:33:17,29.776 sec,27.0,9.955428160418558,5.63949069938986,99.11054985725484
28,,2019-04-19 01:33:18,29.862 sec,28.0,9.760399783056515,5.523338168621257,95.26540392508969
29,,2019-04-19 01:33:18,29.956 sec,29.0,9.590940870761683,5.426575258403702,91.98614678644687
30,,2019-04-19 01:33:18,30.055 sec,30.0,9.47782053134898,5.359835998607587,89.82908202446028
31,,2019-04-19 01:33:18,30.151 sec,31.0,9.342125133236749,5.284454805989189,87.27530200505376
32,,2019-04-19 01:33:18,30.242 sec,32.0,9.235776680831995,5.205492403356483,85.29957089820007
33,,2019-04-19 01:33:18,30.327 sec,33.0,9.191651289053015,5.192812534629246,84.48645341954993
34,,2019-04-19 01:33:18,30.408 sec,34.0,9.087109351912577,5.107934429194208,82.57555637361703
35,,2019-04-19 01:33:18,30.583 sec,35.0,9.010105807502388,5.044781180088977,81.18200666238825
36,,2019-04-19 01:33:18,30.720 sec,36.0,8.884621023284943,4.981093902573404,78.93649072739677
37,,2019-04-19 01:33:19,30.844 sec,37.0,8.882768720011347,4.976067901229366,78.90358013321202
38,,2019-04-19 01:33:19,30.938 sec,38.0,8.828972980831804,4.956694975382895,77.95076389625802
39,,2019-04-19 01:33:19,31.024 sec,39.0,8.70422732740929,4.898559232769234,75.76357336721867
40,,2019-04-19 01:33:20,32.023 sec,50.0,8.105663263632652,4.557952715592768,65.70177694340393
