,model_id,mean_residual_deviance,rmse,mse,mae,rmsle
0,XGBoost_1_AutoML_20190418_213447,30.081888810587028,5.484695872205408,30.081888810587028,3.4417667589175824,
4,StackedEnsemble_BestOfFamily_AutoML_20190418_213447,1172.2439360011572,34.238048075221194,1172.2439360011572,26.7081709527998,0.7680042534622736
5,GLM_grid_1_AutoML_20190418_213447_model_1,32892.82682912518,181.36379690865863,32892.82682912518,142.38449615276326,1.570106800001723
