,,timestamp,duration,number_of_trees,training_rmse,training_mae,training_deviance
0,,2019-04-18 23:28:26,24.576 sec,0.0,,,
1,,2019-04-18 23:28:26,24.718 sec,1.0,20.890186728895515,11.104229704913713,436.39990156812223
2,,2019-04-18 23:28:26,24.823 sec,2.0,18.562688061789384,10.13581159562544,344.57338807929807
3,,2019-04-18 23:28:26,25.012 sec,3.0,19.718822548231675,10.50128564203481,388.83196268865
4,,2019-04-18 23:28:27,25.231 sec,4.0,18.10289773310995,9.626353238198773,327.7149063354373
5,,2019-04-18 23:28:27,25.401 sec,5.0,17.470637649430753,9.293872264233116,305.2231798777073
6,,2019-04-18 23:28:27,25.582 sec,6.0,16.39687446915593,8.904604876089369,268.8574923572575
7,,2019-04-18 23:28:27,25.818 sec,7.0,16.016154009620927,8.853564521050995,256.5171892598965
8,,2019-04-18 23:28:27,25.996 sec,8.0,15.385701413044835,8.57145620246862,236.71980797136985
9,,2019-04-18 23:28:27,26.195 sec,9.0,14.710466816504104,8.229564855466098,216.3978339594684
10,,2019-04-18 23:28:28,26.350 sec,10.0,14.21710432914135,7.856819253961126,202.12605550568972
11,,2019-04-18 23:28:28,26.501 sec,11.0,14.057630716949559,7.702608349560024,197.61698137412378
12,,2019-04-18 23:28:28,26.668 sec,12.0,13.402149156563532,7.425698120754107,179.61760201477657
13,,2019-04-18 23:28:28,26.839 sec,13.0,12.870852089923009,7.256069838109182,165.6588335206755
14,,2019-04-18 23:28:28,26.989 sec,14.0,12.566276251515225,7.050962232762211,157.91129882939555
15,,2019-04-18 23:28:28,27.107 sec,15.0,12.363017961962358,6.934621650510262,152.8442131278039
16,,2019-04-18 23:28:29,27.233 sec,16.0,12.230865550475045,6.810359092507339,149.59407211379724
17,,2019-04-18 23:28:29,27.383 sec,17.0,11.90659109351008,6.676448171486405,141.76691146805356
18,,2019-04-18 23:28:29,27.504 sec,18.0,11.546408763426676,6.513402053806023,133.31955533213633
19,,2019-04-18 23:28:29,27.624 sec,19.0,11.243078957502926,6.351945019327585,126.40682444464507
20,,2019-04-18 23:28:29,27.742 sec,20.0,11.158253124531955,6.242453899141894,124.50661279112713
21,,2019-04-18 23:28:29,27.860 sec,21.0,10.930800913806879,6.122217488567396,119.48240861728128
22,,2019-04-18 23:28:29,27.978 sec,22.0,10.672966083727298,5.991574857818059,113.91220502439322
23,,2019-04-18 23:28:29,28.087 sec,23.0,10.483094451587649,5.876387340180008,109.89526928090774
24,,2019-04-18 23:28:29,28.194 sec,24.0,10.279017286274161,5.750507002055152,105.65819637152302
25,,2019-04-18 23:28:30,28.300 sec,25.0,10.120452527699578,5.675259902598245,102.42355936542079
26,,2019-04-18 23:28:30,28.409 sec,26.0,9.95347093372409,5.577396342493904,99.07158362849029
27,,2019-04-18 23:28:30,28.529 sec,27.0,9.819069110908611,5.494569081703727,96.41411820479964
28,,2019-04-18 23:28:33,31.557 sec,50.0,7.976226956155928,4.455760746434761,63.62019645610847
