,,timestamp,duration,number_of_trees,training_rmse,training_mae,training_deviance
0,,2019-04-18 23:29:33,23.682 sec,0.0,181.38238043116908,142.3998489274107,32899.56793087735
1,,2019-04-18 23:29:33,23.743 sec,5.0,108.67856774897729,85.24616271965633,11811.031087969046
2,,2019-04-18 23:29:33,23.800 sec,10.0,64.69674701846635,50.652636512156235,4185.669074771436
3,,2019-04-18 23:29:33,23.865 sec,15.0,39.84074565524747,30.88404900144602,1587.28501436612
4,,2019-04-18 23:29:33,23.930 sec,20.0,24.678508302558683,18.925399199365657,609.0287720394579
5,,2019-04-18 23:29:33,23.991 sec,25.0,15.03756341516718,11.47071393341867,226.1283134651744
6,,2019-04-18 23:29:33,24.049 sec,30.0,9.929733196796091,7.458358952266395,98.59960135955431
7,,2019-04-18 23:29:34,24.102 sec,35.0,6.88515966086734,5.040890899089478,47.40542355563486
8,,2019-04-18 23:29:34,24.155 sec,40.0,5.253970038109722,3.7055426338228066,27.604201161354673
9,,2019-04-18 23:29:34,24.208 sec,45.0,4.39593421936833,2.9876185724805087,19.32423766101345
10,,2019-04-18 23:29:34,24.260 sec,50.0,3.8517565450905145,2.5436745708834776,14.836028482647615
11,,2019-04-18 23:29:34,24.318 sec,55.0,3.4872121483716887,2.2541505032424185,12.160648567751087
12,,2019-04-18 23:29:34,24.379 sec,60.0,3.27702116268187,2.1045029890009777,10.738867700664835
13,,2019-04-18 23:29:34,24.438 sec,65.0,3.1250214517947508,2.0103943200899943,9.765759074177371
14,,2019-04-18 23:29:34,24.496 sec,70.0,2.992919210187163,1.930345881118332,8.95756539870735
15,,2019-04-18 23:29:34,24.550 sec,75.0,2.8840861582764568,1.8706411052246803,8.317952968361851
16,,2019-04-18 23:29:34,24.602 sec,80.0,2.8251932051182207,1.8391219132937677,7.981716646246165
17,,2019-04-18 23:29:34,24.653 sec,85.0,2.759070890226386,1.8010242601349744,7.612472177294622
18,,2019-04-18 23:29:34,24.714 sec,90.0,2.718716228238116,1.7803870032336369,7.391417929685289
19,,2019-04-18 23:29:34,24.766 sec,95.0,2.673816277603606,1.7567983226366934,7.149293486378002
20,,2019-04-18 23:29:34,24.813 sec,100.0,2.6269224460958474,1.73173980080901,6.900721537802191
21,,2019-04-18 23:29:34,24.859 sec,105.0,2.5819359819336882,1.7052606182581564,6.666393414803879
22,,2019-04-18 23:29:34,24.906 sec,110.0,2.524383674988106,1.673549225900162,6.372512938546456
23,,2019-04-18 23:29:34,24.956 sec,115.0,2.4851324462091533,1.6505504406800415,6.175883275201491
24,,2019-04-18 23:29:34,25.006 sec,120.0,2.4606556739649323,1.6395085455307554,6.054826345815815
25,,2019-04-18 23:29:34,25.058 sec,125.0,2.409643534186622,1.610486521782758,5.806381961847394
26,,2019-04-18 23:29:35,25.113 sec,130.0,2.3732378602349735,1.5886448741772006,5.632257941252676
27,,2019-04-18 23:29:35,25.169 sec,135.0,2.345470468429772,1.5712052266722176,5.501231718276175
28,,2019-04-18 23:29:35,25.225 sec,140.0,2.323677138911451,1.5590797775537608,5.399475445899705
29,,2019-04-18 23:29:35,25.276 sec,145.0,2.2983889912024154,1.5466046397516853,5.282591954880456
30,,2019-04-18 23:29:35,25.325 sec,150.0,2.2752482749709033,1.5316743241097122,5.176754712758072
31,,2019-04-18 23:29:35,25.376 sec,155.0,2.2271403104447987,1.506207296849532,4.960153962408155
32,,2019-04-18 23:29:35,25.426 sec,160.0,2.194763324337811,1.4845314782126342,4.816986049858358
33,,2019-04-18 23:29:35,25.475 sec,165.0,2.178077286357348,1.475437705354522,4.744020665345789
34,,2019-04-18 23:29:35,25.522 sec,170.0,2.1614233699695,1.4660850591270345,4.671750984250311
35,,2019-04-18 23:29:35,25.569 sec,175.0,2.145527959644283,1.4570604303641763,4.6032902256153605
36,,2019-04-18 23:29:35,25.616 sec,180.0,2.121681628658614,1.4425023274987179,4.5015329333874705
37,,2019-04-18 23:29:35,25.663 sec,185.0,2.1072555942928335,1.434824765631413,4.440526139678443
38,,2019-04-18 23:29:35,25.716 sec,190.0,2.0865087596409926,1.420992213365185,4.353518804058593
39,,2019-04-18 23:29:35,25.773 sec,195.0,2.0607098604193417,1.4059324545486866,4.246525128829503
40,,2019-04-18 23:29:35,25.826 sec,200.0,2.0447360285700396,1.3969259432480712,4.180945426532377
41,,2019-04-18 23:29:35,25.881 sec,205.0,2.031859349420328,1.3878973153240752,4.128452415826799
42,,2019-04-18 23:29:35,25.937 sec,210.0,2.015787554940871,1.3785983852074737,4.063399466654496
43,,2019-04-18 23:29:35,25.995 sec,215.0,1.9992483626498183,1.3696142198760461,3.9969940155579793
44,,2019-04-18 23:29:35,26.088 sec,220.0,1.9724524359831757,1.3547078358793785,3.8905686122159633
45,,2019-04-18 23:29:36,26.188 sec,225.0,1.9586033414700748,1.345940057163032,3.8361270492177426
46,,2019-04-18 23:29:36,26.304 sec,230.0,1.9426333306389667,1.3350262648303117,3.773824257309445
47,,2019-04-18 23:29:36,26.393 sec,235.0,1.9311649892108587,1.3289746277160646,3.7293982155537755
48,,2019-04-18 23:29:36,26.446 sec,240.0,1.915239524649604,1.317469331367694,3.668142436780041
49,,2019-04-18 23:29:36,26.499 sec,245.0,1.8918296949101383,1.3028144539385915,3.5790195945437873
50,,2019-04-18 23:29:36,26.555 sec,250.0,1.870711137774758,1.289437486428663,3.49956016099453
51,,2019-04-18 23:29:36,26.624 sec,255.0,1.8557699891940345,1.2803176441028385,3.4438822527932267
